Order ID,Date,Customer ID,Product ID,Quantity,Total Price,Profit
284120,2024-06-16,77,5,4,2465.64,377.85
728312,2024-06-16,47,3,5,1746.1,320.54
397644,2024-06-16,5,1,3,6253.98,1226.47
589019,2024-06-17,66,10,1,611.33,131.63
626342,2024-06-17,23,3,2,698.44,189.77
941229,2024-06-17,71,16,5,10172.05,2305.15
545371,2024-06-17,44,19,5,4429.8,1092.63
502900,2024-06-17,84,11,1,2041.78,517.66
368694,2024-06-17,20,14,1,2048.76,308.08
490947,2024-06-17,91,20,5,2223.7,418.76
738361,2024-06-17,98,6,2,1249.02,306.36
477330,2024-06-17,12,18,3,6258.9,1387.47
284413,2024-06-17,31,11,5,10208.9,1568.38
971970,2024-06-18,46,18,5,10431.5,2838.44
316757,2024-06-18,76,14,5,10243.8,2020.22
906089,2024-06-18,42,9,4,8442.76,1929.62
283855,2024-06-18,33,18,1,2086.3,515.4
839180,2024-06-18,94,10,1,611.33,146.99
648588,2024-06-18,82,10,3,1833.99,469.35
982823,2024-06-18,73,1,5,10423.3,2409.49
574221,2024-06-19,67,4,1,1803.71,435.04
257492,2024-06-19,70,10,4,2445.32,711.47
516813,2024-06-19,79,18,1,2086.3,333.13
175573,2024-06-20,51,17,3,3619.38,1085.6
170222,2024-06-20,31,10,2,1222.66,216.07
196166,2024-06-20,60,8,5,2296.9,640.23
603385,2024-06-20,60,13,1,925.69,229.57
936222,2024-06-20,94,3,2,698.44,187.91
878731,2024-06-20,50,15,3,5208.57,887.7
844561,2024-06-20,70,9,1,2110.69,516.99
103548,2024-06-21,93,2,2,5896.34,1487.02
918914,2024-06-21,21,10,4,2445.32,682.92
744632,2024-06-21,47,16,2,4068.82,514.8
180542,2024-06-22,81,1,2,4169.32,819.26
243479,2024-06-22,63,16,4,8137.64,1936.43
351293,2024-06-22,7,3,3,1047.66,208.23
537262,2024-06-22,73,20,1,444.74,123.21
310808,2024-06-22,16,17,3,3619.38,687.75
206239,2024-06-22,40,2,4,11792.68,2004.51
906255,2024-06-22,54,5,2,1232.82,347.61
991323,2024-06-22,50,4,3,5411.13,1314.39
649230,2024-06-22,92,12,3,6597.39,1922.54
154702,2024-06-22,57,4,4,7214.84,1968.92
441114,2024-06-23,3,5,2,1232.82,246.88
391067,2024-06-23,74,20,1,444.74,71.09
238595,2024-06-23,58,19,5,4429.8,514.45
211303,2024-06-23,49,6,4,2498.04,507.73
931213,2024-06-23,12,9,1,2110.69,255.71
472928,2024-06-23,61,15,1,1736.19,419.58
828278,2024-06-23,96,3,4,1396.88,389.66
235807,2024-06-23,4,15,2,3472.38,595.07
496719,2024-06-23,30,13,5,4628.45,1305.49
177668,2024-06-23,50,7,5,11539.6,1662.9
797481,2024-06-24,83,17,2,2412.92,672.64
174902,2024-06-24,77,16,2,4068.82,432.05
713458,2024-06-24,3,20,3,1334.22,195.26
661524,2024-06-24,23,8,5,2296.9,410.43
150646,2024-06-24,51,20,1,444.74,119.36
475434,2024-06-24,87,10,2,1222.66,337.91
714088,2024-06-24,82,7,5,11539.6,2427.13
762758,2024-06-24,78,7,2,4615.84,916.61
245469,2024-06-25,78,12,3,6597.39,1622.38
791882,2024-06-25,6,16,5,10172.05,1099.51
623896,2024-06-25,34,12,2,4398.26,552.72
993616,2024-06-26,21,6,1,624.51,148.9
970081,2024-06-26,81,9,3,6332.07,1163.02
439617,2024-06-26,93,9,1,2110.69,416.57
207457,2024-06-27,8,6,4,2498.04,499.99
949801,2024-06-27,67,15,2,3472.38,423.17
719041,2024-06-27,23,7,3,6923.76,788.51
682335,2024-06-27,31,17,5,6032.3,1780.43
582488,2024-06-27,97,4,4,7214.84,1850.37
491611,2024-06-27,28,4,2,3607.42,681.87
856208,2024-06-28,80,20,5,2223.7,525.49
265265,2024-06-28,4,19,1,885.96,171.3
688474,2024-06-28,77,20,3,1334.22,254.26
113695,2024-06-28,55,8,2,918.76,109.44
103298,2024-06-29,24,19,1,885.96,188.26
737839,2024-06-29,82,16,5,10172.05,1663.09
531840,2024-06-29,69,4,5,9018.55,2468.42
891866,2024-06-30,98,10,4,2445.32,449.43
512241,2024-06-30,31,11,4,8167.12,2264.16
446012,2024-06-30,2,13,5,4628.45,729.14
590466,2024-06-30,40,13,1,925.69,122.99
654392,2024-06-30,14,18,5,10431.5,2621.98
725611,2024-06-30,95,14,1,2048.76,576.52
368734,2024-06-30,31,15,2,3472.38,424.31
367235,2024-06-30,74,20,3,1334.22,384.55
455506,2024-07-01,65,1,5,10423.3,1220.24
672355,2024-07-01,27,18,1,2086.3,605.93
112965,2024-07-01,19,11,4,8167.12,968.99
425492,2024-07-01,97,3,5,1746.1,357.92
410948,2024-07-01,70,14,5,10243.8,2492.77
240440,2024-07-01,90,4,4,7214.84,1218.79
410604,2024-07-01,49,14,5,10243.8,2302.1
932967,2024-07-02,3,9,2,4221.38,1214.78
938725,2024-07-02,27,16,5,10172.05,1846.53
960321,2024-07-02,72,12,2,4398.26,958.29
863644,2024-07-02,34,3,5,1746.1,377.02
287591,2024-07-02,16,19,4,3543.84,399.11
915868,2024-07-02,99,17,2,2412.92,263.33
219486,2024-07-02,17,9,4,8442.76,1006.45
739381,2024-07-02,30,20,5,2223.7,224.26
667105,2024-07-02,39,8,5,2296.9,256.33
304879,2024-07-02,13,12,2,4398.26,496.74
457068,2024-07-03,80,1,3,6253.98,1422.19
236825,2024-07-03,7,6,2,1249.02,259.07
965542,2024-07-03,93,9,3,6332.07,1854.38
880874,2024-07-03,65,9,4,8442.76,1787.92
824187,2024-07-03,35,15,3,5208.57,1247.49
823415,2024-07-03,22,12,5,10995.65,3158.0
911052,2024-07-03,62,7,2,4615.84,1083.91
811390,2024-07-03,53,3,2,698.44,147.25
245482,2024-07-03,58,15,1,1736.19,518.68
290560,2024-07-03,63,10,2,1222.66,248.72
823898,2024-07-04,14,17,3,3619.38,441.82
135128,2024-07-04,23,3,1,349.22,73.25
703640,2024-07-04,1,20,5,2223.7,330.84
501214,2024-07-05,2,16,5,10172.05,2442.73
880342,2024-07-05,31,9,4,8442.76,1476.61
605779,2024-07-05,49,8,5,2296.9,651.65
266376,2024-07-05,98,12,4,8796.52,1645.01
327188,2024-07-05,62,10,1,611.33,151.82
893114,2024-07-05,20,11,1,2041.78,496.52
462059,2024-07-06,3,1,3,6253.98,1747.29
283192,2024-07-06,70,10,1,611.33,124.18
259465,2024-07-06,26,11,4,8167.12,1446.57
808258,2024-07-06,93,13,5,4628.45,1294.21
382679,2024-07-06,40,19,5,4429.8,860.72
431381,2024-07-06,55,3,1,349.22,99.57
104036,2024-07-06,42,13,1,925.69,244.85
141368,2024-07-06,70,11,4,8167.12,1475.78
676355,2024-07-06,96,17,4,4825.84,1209.39
235028,2024-07-07,97,15,2,3472.38,436.07
145755,2024-07-07,43,8,3,1378.14,295.05
669807,2024-07-07,21,9,3,6332.07,954.36
525915,2024-07-07,25,8,3,1378.14,403.28
871259,2024-07-07,33,2,3,8844.51,2651.87
628578,2024-07-07,52,10,1,611.33,90.05
773890,2024-07-07,69,5,3,1849.23,359.23
366410,2024-07-08,58,14,3,6146.28,751.64
870721,2024-07-08,2,3,2,698.44,153.96
204255,2024-07-08,40,7,4,9231.68,1788.13
558473,2024-07-09,79,13,3,2777.07,626.09
273742,2024-07-09,19,2,5,14740.85,4418.14
190261,2024-07-09,65,20,3,1334.22,270.93
367931,2024-07-09,97,4,3,5411.13,1396.37
396193,2024-07-09,53,13,4,3702.76,693.18
344126,2024-07-09,57,17,2,2412.92,263.31
609792,2024-07-09,74,9,4,8442.76,1208.38
687180,2024-07-09,42,5,4,2465.64,259.44
779142,2024-07-09,44,3,4,1396.88,307.9
499963,2024-07-10,92,10,3,1833.99,303.05
516425,2024-07-10,78,18,4,8345.2,1934.13
598669,2024-07-10,54,7,2,4615.84,1124.81
922984,2024-07-11,40,17,5,6032.3,1713.61
329689,2024-07-11,31,11,2,4083.56,719.83
631212,2024-07-11,1,2,3,8844.51,1234.64
352125,2024-07-11,77,10,1,611.33,95.6
378715,2024-07-11,20,20,3,1334.22,294.53
410959,2024-07-11,98,1,4,8338.64,1003.51
426440,2024-07-11,85,19,4,3543.84,1044.37
379294,2024-07-11,28,14,4,8195.04,1673.45
744492,2024-07-12,83,6,2,1249.02,316.11
811041,2024-07-12,95,5,4,2465.64,469.59
902965,2024-07-12,29,2,3,8844.51,1209.67
800021,2024-07-12,8,14,5,10243.8,2032.38
311599,2024-07-12,77,20,2,889.48,110.95
980874,2024-07-12,96,13,2,1851.38,195.65
798579,2024-07-12,33,2,4,11792.68,2618.31
759402,2024-07-12,63,17,2,2412.92,318.94
442784,2024-07-12,61,17,4,4825.84,632.61
419289,2024-07-12,28,6,3,1873.53,213.92
611421,2024-07-13,15,10,2,1222.66,135.57
880211,2024-07-13,62,7,1,2307.92,649.56
238854,2024-07-13,17,13,3,2777.07,351.51
306579,2024-07-13,75,10,4,2445.32,721.44
464949,2024-07-14,17,12,5,10995.65,1214.53
908170,2024-07-14,51,18,4,8345.2,1501.43
415988,2024-07-14,28,2,1,2948.17,718.45
848147,2024-07-14,5,7,4,9231.68,1427.05
401409,2024-07-14,40,8,5,2296.9,286.37
724531,2024-07-14,18,10,1,611.33,117.67
623399,2024-07-15,37,19,1,885.96,141.31
473558,2024-07-15,96,16,3,6103.23,1285.93
114426,2024-07-15,61,1,3,6253.98,1115.24
676541,2024-07-15,78,11,4,8167.12,1824.05
556877,2024-07-16,31,14,4,8195.04,2070.11
598976,2024-07-16,73,6,3,1873.53,557.79
733910,2024-07-16,99,6,4,2498.04,660.24
613227,2024-07-16,9,18,3,6258.9,1650.73
863795,2024-07-16,11,10,1,611.33,130.17
980325,2024-07-16,93,2,3,8844.51,1341.18
787116,2024-07-16,3,7,5,11539.6,3188.69
309569,2024-07-17,90,11,4,8167.12,1147.56
808430,2024-07-17,61,14,5,10243.8,2956.34
711764,2024-07-17,6,1,3,6253.98,1124.88
398720,2024-07-17,60,12,3,6597.39,1918.31
677665,2024-07-17,12,15,2,3472.38,734.13
737119,2024-07-18,76,13,4,3702.76,776.63
563391,2024-07-18,66,16,4,8137.64,1390.71
930041,2024-07-18,92,12,5,10995.65,1611.52
148717,2024-07-18,87,3,3,1047.66,270.78
245304,2024-07-18,91,15,5,8680.95,1351.93
937298,2024-07-19,16,18,1,2086.3,529.45
178919,2024-07-19,56,14,2,4097.52,1063.6
194912,2024-07-19,7,16,3,6103.23,1387.56
443000,2024-07-19,91,3,4,1396.88,202.8
260870,2024-07-19,83,17,4,4825.84,1390.0
406371,2024-07-19,17,1,5,10423.3,2537.21
136812,2024-07-19,65,3,4,1396.88,333.35
781406,2024-07-20,90,9,3,6332.07,1368.34
184443,2024-07-20,91,11,5,10208.9,3004.38
761109,2024-07-20,16,18,2,4172.6,1133.16
781731,2024-07-20,32,1,1,2084.66,237.21
489016,2024-07-20,93,20,3,1334.22,250.86
657886,2024-07-21,47,9,1,2110.69,499.67
239620,2024-07-21,46,17,4,4825.84,1132.62
581928,2024-07-21,4,1,2,4169.32,501.62
281791,2024-07-21,90,8,1,459.38,90.04
590577,2024-07-22,19,8,4,1837.52,511.12
910681,2024-07-22,87,11,1,2041.78,587.54
575360,2024-07-22,78,12,1,2199.13,324.26
160478,2024-07-22,5,13,4,3702.76,599.89
551130,2024-07-22,20,14,4,8195.04,1282.0
549796,2024-07-22,20,12,3,6597.39,1735.28
484048,2024-07-22,16,17,2,2412.92,533.83
560789,2024-07-22,6,17,5,6032.3,1545.63
943471,2024-07-23,30,5,1,616.41,173.31
352341,2024-07-23,86,20,3,1334.22,208.21
188699,2024-07-23,79,11,4,8167.12,1675.51
839445,2024-07-24,36,11,4,8167.12,941.54
590244,2024-07-24,19,13,2,1851.38,311.56
768324,2024-07-24,11,19,3,2657.88,549.17
105598,2024-07-24,2,7,2,4615.84,936.05
914153,2024-07-25,52,14,1,2048.76,374.78
538520,2024-07-25,95,2,4,11792.68,1185.21
270281,2024-07-25,79,7,3,6923.76,757.91
940222,2024-07-25,50,12,2,4398.26,1284.21
757808,2024-07-25,83,7,4,9231.68,1996.82
586240,2024-07-25,51,1,2,4169.32,1000.92
427913,2024-07-25,28,2,1,2948.17,853.1
454821,2024-07-25,98,5,1,616.41,174.92
925907,2024-07-26,1,13,1,925.69,267.03
666781,2024-07-26,75,7,4,9231.68,2092.1
402803,2024-07-26,23,14,2,4097.52,483.33
287132,2024-07-26,82,11,3,6125.34,1700.95
550771,2024-07-27,33,13,5,4628.45,968.35
124257,2024-07-27,78,18,1,2086.3,551.43
599005,2024-07-27,45,17,3,3619.38,904.32
689605,2024-07-27,71,3,5,1746.1,422.41
627591,2024-07-27,68,11,1,2041.78,523.11
373436,2024-07-27,82,3,4,1396.88,404.55
629614,2024-07-27,27,8,3,1378.14,348.3
108665,2024-07-28,6,5,2,1232.82,240.45
962687,2024-07-28,75,13,4,3702.76,1058.41
251888,2024-07-28,54,15,3,5208.57,1336.57
508550,2024-07-28,97,16,3,6103.23,1769.94
906488,2024-07-28,74,4,3,5411.13,1146.64
381025,2024-07-28,73,9,4,8442.76,1716.07
133252,2024-07-29,95,5,1,616.41,167.6
403998,2024-07-29,52,14,1,2048.76,258.54
931021,2024-07-29,21,1,2,4169.32,701.16
432214,2024-07-29,63,2,3,8844.51,2414.1
283053,2024-07-29,70,9,1,2110.69,476.32
942483,2024-07-29,54,6,4,2498.04,631.9
244426,2024-07-29,47,18,4,8345.2,1314.33
196596,2024-07-29,16,6,3,1873.53,461.41
289644,2024-07-29,11,3,5,1746.1,243.17
333430,2024-07-29,9,18,4,8345.2,1212.54
694090,2024-07-30,4,4,5,9018.55,2520.83
847938,2024-07-30,24,7,3,6923.76,740.33
978056,2024-07-30,96,14,4,8195.04,1199.93
896684,2024-07-31,87,4,2,3607.42,543.24
395378,2024-07-31,36,1,3,6253.98,1517.8
733527,2024-07-31,90,6,2,1249.02,278.0
914395,2024-07-31,90,15,1,1736.19,492.61
848602,2024-07-31,87,13,1,925.69,192.79
381465,2024-07-31,7,2,1,2948.17,877.44
206193,2024-07-31,54,2,5,14740.85,3975.16
835563,2024-08-01,23,13,4,3702.76,691.59
621681,2024-08-01,90,3,4,1396.88,152.03
188934,2024-08-01,53,6,4,2498.04,412.84
105610,2024-08-02,47,7,1,2307.92,557.01
713596,2024-08-02,60,10,1,611.33,116.27
994941,2024-08-02,56,5,3,1849.23,552.47
243104,2024-08-03,58,17,5,6032.3,1239.79
467068,2024-08-03,41,20,2,889.48,212.71
629336,2024-08-03,68,4,1,1803.71,346.52
703563,2024-08-03,52,7,5,11539.6,2056.46
622656,2024-08-03,45,15,1,1736.19,349.22
947533,2024-08-03,59,2,3,8844.51,2136.12
248046,2024-08-04,40,8,2,918.76,183.92
340547,2024-08-04,27,19,3,2657.88,782.44
112946,2024-08-04,64,2,1,2948.17,696.82
880736,2024-08-04,81,8,4,1837.52,231.31
910647,2024-08-04,1,6,5,3122.55,757.58
602017,2024-08-04,36,11,3,6125.34,1509.59
867591,2024-08-04,97,20,4,1778.96,399.36
813628,2024-08-04,51,8,2,918.76,228.21
290153,2024-08-05,92,1,4,8338.64,1087.22
125449,2024-08-05,71,1,1,2084.66,356.22
357662,2024-08-05,77,9,1,2110.69,360.37
160580,2024-08-05,34,3,1,349.22,95.05
304539,2024-08-05,10,15,1,1736.19,414.12
364738,2024-08-05,17,12,5,10995.65,1247.05
942053,2024-08-05,29,18,3,6258.9,850.25
416519,2024-08-05,47,18,3,6258.9,1453.42
119097,2024-08-06,44,18,2,4172.6,817.86
690195,2024-08-06,25,1,5,10423.3,1560.33
664599,2024-08-06,74,13,1,925.69,213.53
967876,2024-08-06,88,14,3,6146.28,1837.06
661197,2024-08-06,25,13,4,3702.76,599.47
825908,2024-08-06,6,2,4,11792.68,3198.9
110557,2024-08-06,96,15,4,6944.76,1729.76
377548,2024-08-06,28,12,2,4398.26,1213.35
510473,2024-08-06,50,13,3,2777.07,651.25
610259,2024-08-06,20,20,5,2223.7,565.76
432313,2024-08-07,38,2,5,14740.85,1731.07
495834,2024-08-07,58,18,5,10431.5,1540.98
343372,2024-08-07,57,3,1,349.22,49.46
343437,2024-08-07,54,8,4,1837.52,378.48
484290,2024-08-07,37,20,3,1334.22,357.11
356931,2024-08-07,39,12,4,8796.52,2258.44
434264,2024-08-07,42,5,3,1849.23,417.42
203324,2024-08-07,29,14,4,8195.04,1473.82
924623,2024-08-08,74,3,1,349.22,60.57
859270,2024-08-08,98,9,4,8442.76,1392.72
256039,2024-08-08,18,13,3,2777.07,325.19
105642,2024-08-08,6,13,5,4628.45,877.25
568360,2024-08-08,51,17,3,3619.38,1035.58
189480,2024-08-08,29,6,3,1873.53,196.96
950304,2024-08-08,46,8,1,459.38,57.02
942673,2024-08-08,8,9,5,10553.45,2538.86
370499,2024-08-08,24,6,1,624.51,83.03
651324,2024-08-09,79,1,3,6253.98,664.15
876390,2024-08-09,75,8,4,1837.52,191.09
888626,2024-08-09,21,1,5,10423.3,1912.54
254677,2024-08-09,45,15,5,8680.95,2047.04
660758,2024-08-09,12,8,2,918.76,250.66
132595,2024-08-09,85,19,2,1771.92,324.31
150885,2024-08-09,81,13,5,4628.45,788.53
660168,2024-08-09,15,14,3,6146.28,1218.12
322907,2024-08-09,1,19,2,1771.92,381.83
681614,2024-08-09,88,16,5,10172.05,3023.18
610197,2024-08-10,75,9,4,8442.76,918.97
419621,2024-08-10,66,10,5,3056.65,705.34
560133,2024-08-10,90,18,4,8345.2,2277.71
947760,2024-08-10,48,15,3,5208.57,924.84
523642,2024-08-10,2,3,2,698.44,114.43
774624,2024-08-11,46,13,4,3702.76,1020.29
940067,2024-08-11,46,13,1,925.69,236.89
691279,2024-08-11,20,4,5,9018.55,1282.65
165019,2024-08-11,18,2,4,11792.68,3419.68
733371,2024-08-11,57,12,3,6597.39,1631.96
637795,2024-08-11,8,2,4,11792.68,1744.83
662880,2024-08-11,49,18,4,8345.2,1640.79
298824,2024-08-11,38,4,4,7214.84,1063.7
164334,2024-08-11,69,4,3,5411.13,1508.01
852816,2024-08-11,22,3,2,698.44,189.17
454492,2024-08-12,79,10,4,2445.32,269.87
859391,2024-08-12,40,16,1,2034.41,599.58
715283,2024-08-12,2,9,2,4221.38,776.87
257444,2024-08-12,46,19,5,4429.8,686.47
511532,2024-08-12,6,13,4,3702.76,988.02
420808,2024-08-12,15,4,2,3607.42,1078.76
297885,2024-08-13,76,3,3,1047.66,198.73
375442,2024-08-13,6,2,2,5896.34,1452.62
404090,2024-08-13,4,16,1,2034.41,534.25
881121,2024-08-13,19,5,2,1232.82,210.33
534278,2024-08-13,82,9,5,10553.45,1392.43
394298,2024-08-13,79,5,3,1849.23,207.29
753777,2024-08-13,21,3,4,1396.88,211.71
392377,2024-08-13,35,15,4,6944.76,1937.18
886582,2024-08-13,4,10,4,2445.32,285.89
445841,2024-08-13,72,12,3,6597.39,1933.41
903302,2024-08-14,39,12,2,4398.26,584.36
600095,2024-08-14,27,8,2,918.76,197.54
719422,2024-08-14,44,17,3,3619.38,386.43
614270,2024-08-15,63,20,4,1778.96,207.66
745629,2024-08-15,75,14,5,10243.8,2753.95
144067,2024-08-15,19,6,2,1249.02,205.69
883603,2024-08-15,3,11,1,2041.78,320.23
653210,2024-08-15,50,20,3,1334.22,200.85
578465,2024-08-15,88,13,2,1851.38,504.07
497878,2024-08-15,95,3,4,1396.88,365.71
326083,2024-08-16,82,14,5,10243.8,2374.01
379068,2024-08-16,45,4,3,5411.13,925.45
338665,2024-08-16,76,15,2,3472.38,617.07
929891,2024-08-17,33,15,4,6944.76,1624.49
651354,2024-08-17,35,19,1,885.96,102.7
171432,2024-08-17,73,2,2,5896.34,967.51
363801,2024-08-17,42,19,5,4429.8,758.78
366052,2024-08-17,82,20,4,1778.96,272.89
760688,2024-08-18,89,15,4,6944.76,1315.79
760618,2024-08-18,60,15,4,6944.76,1455.23
503221,2024-08-18,32,4,3,5411.13,895.55
397922,2024-08-18,66,13,1,925.69,126.87
742255,2024-08-18,23,3,1,349.22,77.07
912293,2024-08-18,29,5,4,2465.64,425.52
701065,2024-08-18,29,14,3,6146.28,1748.16
190562,2024-08-18,7,4,4,7214.84,1753.52
541991,2024-08-18,71,4,3,5411.13,669.58
107087,2024-08-19,7,17,2,2412.92,682.66
254328,2024-08-19,93,7,1,2307.92,589.94
315140,2024-08-19,84,5,1,616.41,180.53
813697,2024-08-19,78,6,1,624.51,158.67
843115,2024-08-19,43,5,3,1849.23,370.22
922643,2024-08-19,93,16,3,6103.23,784.5
733359,2024-08-19,14,7,1,2307.92,688.33
257530,2024-08-19,11,18,3,6258.9,1135.86
824351,2024-08-19,61,15,1,1736.19,410.68
188737,2024-08-19,31,15,3,5208.57,1525.29
200593,2024-08-20,69,3,1,349.22,50.74
207953,2024-08-20,56,10,1,611.33,118.4
593700,2024-08-20,79,10,3,1833.99,237.3
599416,2024-08-20,3,5,3,1849.23,449.25
403868,2024-08-20,83,4,4,7214.84,2115.42
283788,2024-08-20,86,1,1,2084.66,389.73
592563,2024-08-20,37,16,4,8137.64,1576.54
435428,2024-08-20,94,12,5,10995.65,1209.95
690331,2024-08-21,84,7,2,4615.84,1363.57
722200,2024-08-21,23,17,4,4825.84,1407.11
893167,2024-08-21,48,20,4,1778.96,487.51
287350,2024-08-21,53,11,5,10208.9,1388.9
667349,2024-08-21,39,18,5,10431.5,2933.96
943988,2024-08-22,52,10,1,611.33,95.74
832532,2024-08-22,55,10,2,1222.66,268.75
255026,2024-08-22,36,14,5,10243.8,3071.47
179027,2024-08-22,15,4,3,5411.13,745.14
260793,2024-08-22,98,14,1,2048.76,501.42
535624,2024-08-22,25,20,1,444.74,125.99
185958,2024-08-22,38,13,1,925.69,176.85
643182,2024-08-22,80,4,2,3607.42,981.86
581036,2024-08-23,99,15,4,6944.76,1962.97
890417,2024-08-23,6,15,4,6944.76,1861.13
703168,2024-08-23,42,6,2,1249.02,183.68
117086,2024-08-23,10,13,2,1851.38,345.41
712113,2024-08-23,92,2,5,14740.85,4092.97
200010,2024-08-24,75,8,4,1837.52,195.09
247115,2024-08-24,79,20,5,2223.7,338.46
211951,2024-08-24,23,6,1,624.51,80.37
119468,2024-08-24,97,10,5,3056.65,471.57
237085,2024-08-24,70,3,1,349.22,89.77
705158,2024-08-25,19,4,4,7214.84,1984.63
391761,2024-08-25,4,6,3,1873.53,221.9
569399,2024-08-25,7,18,5,10431.5,3063.71
997085,2024-08-26,62,9,1,2110.69,386.66
452106,2024-08-26,13,11,1,2041.78,458.39
625838,2024-08-26,43,14,5,10243.8,2642.36
486121,2024-08-26,65,17,1,1206.46,288.07
226580,2024-08-26,40,11,4,8167.12,1902.64
988502,2024-08-26,17,6,2,1249.02,188.98
843721,2024-08-26,86,15,4,6944.76,707.39
764586,2024-08-26,35,13,4,3702.76,1012.65
143096,2024-08-26,58,3,5,1746.1,398.23
528278,2024-08-26,35,1,3,6253.98,1189.35
562519,2024-08-27,26,3,2,698.44,147.57
322637,2024-08-27,2,17,2,2412.92,428.26
784195,2024-08-27,46,5,1,616.41,88.82
930803,2024-08-27,38,14,1,2048.76,477.85
982060,2024-08-27,68,5,2,1232.82,288.73
137304,2024-08-27,92,3,3,1047.66,189.19
370506,2024-08-27,77,11,4,8167.12,830.11
344261,2024-08-28,42,15,3,5208.57,1109.87
846219,2024-08-28,88,11,4,8167.12,2286.35
986585,2024-08-28,59,1,1,2084.66,355.14
304101,2024-08-28,11,16,5,10172.05,1096.55
356862,2024-08-28,24,5,1,616.41,64.63
193698,2024-08-28,98,20,3,1334.22,180.78
981485,2024-08-29,2,19,4,3543.84,934.81
817690,2024-08-29,93,5,3,1849.23,420.41
839578,2024-08-29,49,12,1,2199.13,577.31
891442,2024-08-29,44,1,3,6253.98,1299.45
638303,2024-08-29,79,3,1,349.22,94.0
651682,2024-08-29,75,9,1,2110.69,474.43
254173,2024-08-29,99,2,3,8844.51,1287.33
429183,2024-08-30,100,14,5,10243.8,1145.69
753181,2024-08-30,20,11,4,8167.12,821.0
418589,2024-08-30,76,16,5,10172.05,1675.65
435569,2024-08-30,62,8,5,2296.9,476.06
962324,2024-08-31,30,12,5,10995.65,2391.46
259347,2024-08-31,50,2,2,5896.34,832.62
639540,2024-08-31,74,13,3,2777.07,547.78
634826,2024-08-31,59,19,4,3543.84,965.04
759631,2024-08-31,4,3,1,349.22,53.75
431633,2024-08-31,99,1,5,10423.3,1977.03
953566,2024-09-01,20,9,3,6332.07,1720.86
290255,2024-09-01,82,14,4,8195.04,1518.15
127731,2024-09-01,47,18,5,10431.5,2479.67
174496,2024-09-02,71,6,1,624.51,108.19
444450,2024-09-02,78,8,4,1837.52,222.37
707641,2024-09-02,53,12,1,2199.13,618.77
186148,2024-09-02,66,4,4,7214.84,2053.38
326254,2024-09-02,39,7,5,11539.6,1706.01
585753,2024-09-02,98,12,5,10995.65,1654.53
743931,2024-09-03,3,7,1,2307.92,620.62
723088,2024-09-03,12,7,2,4615.84,949.5
334855,2024-09-03,64,18,1,2086.3,250.26
157593,2024-09-03,68,5,2,1232.82,125.94
576530,2024-09-03,16,11,4,8167.12,1070.26
881483,2024-09-03,14,20,4,1778.96,225.28
445132,2024-09-04,99,1,3,6253.98,1748.84
434004,2024-09-04,29,4,1,1803.71,364.66
380122,2024-09-04,88,20,1,444.74,104.91
224753,2024-09-04,12,19,4,3543.84,932.78
576970,2024-09-04,48,5,5,3082.05,362.62
298162,2024-09-04,88,1,1,2084.66,381.91
962540,2024-09-04,77,13,2,1851.38,417.15
371391,2024-09-04,18,12,3,6597.39,1642.21
506832,2024-09-04,32,15,1,1736.19,247.99
954819,2024-09-05,27,4,4,7214.84,1644.8
307336,2024-09-05,39,18,2,4172.6,1030.75
483438,2024-09-05,72,4,1,1803.71,215.41
502530,2024-09-06,82,16,3,6103.23,1426.59
667274,2024-09-06,5,14,1,2048.76,312.31
289402,2024-09-06,91,7,3,6923.76,1119.53
945706,2024-09-06,43,17,3,3619.38,1013.49
228335,2024-09-06,9,5,1,616.41,74.46
989506,2024-09-06,36,6,1,624.51,74.12
877522,2024-09-06,75,2,4,11792.68,1347.01
730778,2024-09-07,56,17,5,6032.3,1165.36
304762,2024-09-07,100,16,2,4068.82,823.16
307756,2024-09-07,52,8,4,1837.52,406.83
659499,2024-09-07,93,18,2,4172.6,732.67
935608,2024-09-07,44,8,5,2296.9,246.08
961851,2024-09-07,56,13,3,2777.07,810.67
274366,2024-09-07,4,6,3,1873.53,357.66
753659,2024-09-07,42,2,5,14740.85,3798.27
898161,2024-09-07,38,15,3,5208.57,574.61
256163,2024-09-08,38,13,1,925.69,198.73
246107,2024-09-08,33,19,5,4429.8,819.9
190765,2024-09-08,92,8,3,1378.14,396.17
918317,2024-09-08,12,2,3,8844.51,2488.32
778605,2024-09-08,16,6,1,624.51,179.06
227404,2024-09-08,10,13,5,4628.45,1220.47
799246,2024-09-08,62,14,4,8195.04,1979.49
300800,2024-09-08,76,12,5,10995.65,2185.41
958501,2024-09-08,42,5,1,616.41,115.49
765868,2024-09-08,71,7,3,6923.76,1520.63
610627,2024-09-09,55,15,3,5208.57,819.11
762350,2024-09-09,26,11,5,10208.9,1713.73
737532,2024-09-09,54,13,4,3702.76,695.06
870233,2024-09-09,76,18,5,10431.5,2273.59
878556,2024-09-09,5,1,3,6253.98,1430.84
324845,2024-09-10,65,11,1,2041.78,532.86
903994,2024-09-10,3,16,1,2034.41,411.97
113190,2024-09-10,68,8,5,2296.9,638.14
159680,2024-09-10,1,17,4,4825.84,1426.15
637017,2024-09-10,73,13,2,1851.38,428.45
247797,2024-09-10,48,3,2,698.44,71.14
649989,2024-09-11,71,1,3,6253.98,1757.86
295366,2024-09-11,3,3,1,349.22,78.44
